2026-08-27 20:05:07,BUY,6GmAFSYs4gk3FDao5FzzySQpPZaWsa4rUJHacpMpUNgx,STONK,breakout,0.0155683864,4.91,0.0423,,SAFE,"breakout: -0.3% off high, 1h +-4%, flow 17/22, late slope 0.00",rug_score=84;liq_usd=842910;mcap_usd=1.38336e+07;vol24_usd=4.57891e+06;holders=12619;top1_pct=19.63;organic_score=89.66;chg5m_pct=-0.2;chg1h_pct=-4.27;chg24h_pct=11.19;organic_buyers_5m=1;buys_5m=17;sells_5m=22;dev_mints=5806;setup_breakout=1;setup_pullback=0;mv_return_pct=-0.044;mv_drawdown_pct=-0.253;mv_slope=0.0141;mv_late_slope=0;mv_vol_pct=0.187;mv_below_high_pct=-0.253;mv_above_low_pct=0.062;mv_holder_growth=-1.572;mv_liq_trend_pct=0.073,"breakout | stop 0.0137001800 | SAFE score=84 | warn:dev_history,organic_buyers_5m"
2026-08-27 20:05:10,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,bo:1h_out_of_band (-9%); bo:late_slope (-5.70); pb:1h_out_of_band (-9%); pb:not_turning (-5.70),,setup: bo:1h_out_of_band (-9%); bo:late_slope (-5.70); pb:1h_out_of_band (-9%); pb:not_turning (-5.70)
2026-08-27 20:05:51,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,balance_too_low
2026-08-27 20:06:00,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-14%); pb:1h_out_of_band (-14%),,setup: bo:1h_out_of_band (-14%); pb:1h_out_of_band (-14%)
2026-08-27 20:06:04,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,balance_too_low
2026-08-27 20:06:06,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,,,,balance_too_low
2026-08-27 20:06:10,SKIP,EhCzWhMyUAo87bQ663fV2A6reLhXgdhdcf9ynJV8pump,POKEMON,,,,,,,,,balance_too_low
2026-08-27 20:06:15,SKIP,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,SAFE,bo:1h_out_of_band (-20%); pb:1h_out_of_band (-20%),,setup: bo:1h_out_of_band (-20%); pb:1h_out_of_band (-20%)
2026-08-27 20:06:43,SCREEN,HG3sZ52NRmNpm2BueL1MSBM3krr5M6YJtQohjNyhpump,BANDOS,,,,,,RUG_RISK,,,RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:06:43,SKIP,HG3sZ52NRmNpm2BueL1MSBM3krr5M6YJtQohjNyhpump,BANDOS,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:06:58,SCREEN,DMXBsVBwfuzc5axa2vz6Ba2BzAxcUmn6V7ZtsJFEpump,TOADS,,,,,,RUG_RISK,,,RUG_RISK score=92 | hard_fail:sell_route | warn:dev_history
2026-08-27 20:06:58,SKIP,DMXBsVBwfuzc5axa2vz6Ba2BzAxcUmn6V7ZtsJFEpump,TOADS,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=92 | hard_fail:sell_route | warn:dev_history
2026-08-27 20:08:11,SCREEN,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,,,,,,RUG_RISK,,,RUG_RISK score=92 | hard_fail:sell_route | warn:dev_history
2026-08-27 20:08:11,SKIP,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=92 | hard_fail:sell_route | warn:dev_history
2026-08-27 20:08:15,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:08:15,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:08:18,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:08:24,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:08:24,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:08:28,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,"SAFE score=84 | warn:organic_buyers_5m,order_flow_5m"
2026-08-27 20:08:31,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:08:35,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,SAFE,,,SAFE score=92 | warn:organic_buyers_5m
2026-08-27 20:08:43,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,RUG_RISK,,,RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:08:43,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:08:47,SCREEN,EhCzWhMyUAo87bQ663fV2A6reLhXgdhdcf9ynJV8pump,POKEMON,,,,,,SAFE,,,SAFE score=92 | warn:organic_buyers_5m
2026-08-27 20:09:53,SCREEN,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:10:49,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,SAFE,bo:1h_out_of_band (-7%); bo:flow_weak (25/62); pb:1h_out_of_band (-7%),,setup: bo:1h_out_of_band (-7%); bo:flow_weak (25/62); pb:1h_out_of_band (-7%)
2026-08-27 20:11:08,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,balance_too_low
2026-08-27 20:11:10,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-15%); pb:1h_out_of_band (-15%),,setup: bo:1h_out_of_band (-15%); pb:1h_out_of_band (-15%)
2026-08-27 20:11:13,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,balance_too_low
2026-08-27 20:11:17,SKIP,EhCzWhMyUAo87bQ663fV2A6reLhXgdhdcf9ynJV8pump,POKEMON,,,,,,SAFE,bo:late_slope (-10.24); pb:not_turning (-10.24),,setup: bo:late_slope (-10.24); pb:not_turning (-10.24)
2026-08-27 20:12:25,SKIP,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,,,,balance_too_low
2026-08-27 20:12:46,SCREEN,HG3sZ52NRmNpm2BueL1MSBM3krr5M6YJtQohjNyhpump,BANDOS,,,,,,SAFE,,,SAFE score=100
